0,0,0,388,579,411,594,12a,OTHER
1,39,39,323,62,334,75,2,OTHER
2,41,47,350,56,401,75,Federal,OTHER
3,49,54,402,50,451,68,income,OTHER
4,56,59,454,62,486,78,7266,box2FederalIncomeTaxWithheld
5,118,120,453,47,475,62,tax,box2FederalIncomeTaxWithheld
6,122,129,477,38,534,59,withheld,box2FederalIncomeTaxWithheld
7,194,196,487,60,510,75,.74,box2FederalIncomeTaxWithheld
8,200,205,100,87,149,105,"Wages,",box1WagesTipsAndOtherCompensations
9,206,213,136,98,201,117,53601.87,box1WagesTipsAndOtherCompensations
10,224,228,150,84,180,100,"tips,",OTHER
11,230,234,181,80,217,96,other,OTHER
12,236,240,218,77,254,92,comp.,OTHER
13,282,282,330,114,339,126,4,box3SocialSecurityWages
14,284,289,358,109,399,126,Social,box3SocialSecurityWages
15,291,298,400,102,451,121,security,OTHER
16,300,303,460,115,492,130,3872,box4SocialSecurityTaxWithheld
17,363,365,453,99,474,115,tax,box4SocialSecurityTaxWithheld
18,367,374,476,91,534,112,withheld,OTHER
19,439,439,492,114,500,127,.,box4SocialSecurityTaxWithheld
20,441,442,500,112,516,126,71,box4SocialSecurityTaxWithheld
21,444,444,75,145,86,158,3,OTHER
22,446,451,108,139,149,156,Social,employerName
23,452,457,142,152,189,168,50623.,box3SocialSecurityWages
24,469,476,150,134,201,152,security,box3SocialSecurityWages
25,477,478,190,150,208,164,67,box3SocialSecurityWages
26,480,484,202,129,246,146,wages,OTHER
27,527,527,337,166,345,179,6,OTHER
28,529,536,362,158,422,177,Medicare,employerName
29,538,540,425,155,447,170,tax,OTHER
30,542,549,449,147,506,167,withheld,OTHER
31,610,616,465,163,522,182,1736.78,OTHER
32,619,619,82,197,92,209,5,OTHER
33,621,628,112,189,173,208,Medicare,OTHER
34,639,643,149,204,188,220,59888,OTHER
35,644,648,175,184,219,201,wages,employerAddressStreet_name
36,666,666,189,203,195,216,.,OTHER
37,668,669,196,201,214,215,83,OTHER
38,670,672,221,181,246,196,and,employerAddressStreet_name
39,674,677,248,178,271,193,tips,employerAddressStreet_name
40,718,725,519,193,574,211,Employer,OTHER
41,727,729,576,190,599,205,use,OTHER
42,731,732,596,203,610,217,36,OTHER
43,733,736,601,186,626,202,only,OTHER
44,770,773,279,224,306,239,Dept,employerAddressCity
45,774,776,301,238,322,254,150,OTHER
46,778,781,343,218,371,230,Corp,employerAddressStreet_name
47,798,798,472,219,481,233,A,OTHER
48,801,801,90,249,100,264,d,OTHER
49,803,809,116,242,164,261,Control,OTHER
50,811,816,165,235,217,255,number,OTHER
51,819,825,91,262,147,280,1231167,employerName
52,829,829,95,302,104,315,C,OTHER
53,831,840,125,291,196,313,Employer's,einEmployerIdentificationNumber
54,845,849,197,285,240,304,"name,",employerAddressStreet_name
55,851,858,242,278,298,298,"address,",employerAddressStreet_name
56,860,862,299,275,325,291,and,employerName
57,863,865,315,292,350,312,LLC,employerName
58,878,890,163,298,306,331,Serrano-Brown,employerName
59,904,906,325,272,347,288,ZIP,employerName
60,908,911,350,268,379,285,code,employerName
61,925,929,165,333,223,357,20433,employerAddressStreet_name
62,931,935,231,325,288,348,Stone,employerAddressStreet_name
63,937,941,296,317,351,341,Ports,employerAddressStreet_name
64,943,952,398,324,509,353,54827-9849,employerAddressZip
65,967,970,168,360,215,383,Port,employeeName
66,972,978,221,350,302,376,Matthew,employerAddressCity
67,980,981,323,346,345,365,ID,employerAddressState
68,1018,1023,486,362,560,390,#02021,OTHER
69,1067,1071,362,379,422,404,Batch,OTHER
70,1116,1116,367,424,380,440,a,OTHER
71,1118,1127,396,414,471,438,Employee's,employerName
72,1129,1131,473,411,500,428,SSA,OTHER
73,1133,1138,501,405,551,424,number,OTHER
74,1144,1144,113,455,126,472,b,OTHER
75,1146,1155,145,445,217,468,Employer's,einEmployerIdentificationNumber
76,1162,1164,218,442,244,459,FED,OTHER
77,1166,1167,246,440,261,456,ID,OTHER
78,1169,1174,263,433,317,454,number,employerName
79,1191,1200,180,458,262,480,57-9559082,einEmployerIdentificationNumber
80,1225,1233,402,469,462,488,Allocated,OTHER
81,1235,1238,464,466,488,481,tips,OTHER
82,1240,1244,504,476,544,492,59888,OTHER
83,1246,1248,545,473,569,488,.83,OTHER
84,1260,1265,153,502,193,518,Social,OTHER
85,1266,1271,186,514,233,531,50623.,OTHER
86,1290,1297,195,496,246,514,security,OTHER
87,1298,1299,234,512,250,526,67,OTHER
88,1300,1303,248,493,271,508,tips,employerAddressStreet_name
89,1351,1352,381,527,397,542,10,OTHER
90,1354,1362,411,519,482,540,Dependent,OTHER
91,1364,1367,483,515,513,531,care,OTHER
92,1369,1371,511,529,534,542,180,OTHER
93,1374,1381,514,508,567,527,benefits,OTHER
94,1388,1389,121,559,137,574,19,OTHER
95,1391,1402,157,550,230,570,Verification,OTHER
96,1404,1407,234,545,268,562,Code,OTHER
97,1456,1457,571,557,587,574,12,OTHER
98,1460,1462,418,575,444,591,See,OTHER
99,1464,1475,445,566,520,588,instructions,OTHER
100,1477,1479,521,563,541,579,for,OTHER
101,1481,1483,541,560,569,577,box,OTHER
102,1485,1485,505,602,517,616,1,OTHER
103,1495,1496,134,611,150,625,11,OTHER
104,1498,1509,166,600,249,621,Nonqualified,OTHER
105,1556,1556,509,619,519,633,1,OTHER
106,1558,1561,518,597,549,614,6264,OTHER
107,1581,1583,200,621,222,633,283,OTHER
108,1585,1589,251,596,287,612,plans,OTHER
109,1611,1613,394,630,414,646,12b,OTHER
110,1670,1670,434,609,444,622,Y,OTHER
111,1684,1684,512,637,521,650,1,OTHER
112,1686,1688,521,616,542,631,173,OTHER
113,1738,1740,396,649,418,665,12c,OTHER
114,1762,1763,524,634,541,648,92,OTHER
115,1773,1774,141,662,155,676,14,OTHER
116,1776,1780,177,658,215,673,Other,OTHER
117,1814,1816,399,666,419,681,12d,OTHER
118,1836,1838,526,651,550,667,682,OTHER
119,1889,1890,401,687,414,700,13,OTHER
120,1892,1895,415,685,438,699,Stat,OTHER
121,1897,1899,439,682,462,697,emp,OTHER
122,1901,1904,464,679,486,694,Ret.,OTHER
123,1906,1909,487,675,512,691,Plan,OTHER
124,1911,1913,527,672,546,686,3rd,OTHER
125,1915,1919,547,669,578,684,party,OTHER
126,1921,1924,579,666,604,680,sick,OTHER
127,1926,1928,605,663,624,677,pay,OTHER
128,1941,1943,151,752,173,768,elf,OTHER
129,1945,1953,182,743,252,765,Employees,OTHER
130,1955,1959,254,738,297,757,"name,",employeeName
131,1961,1967,299,732,350,752,address,employeeName
132,1968,1975,340,758,429,785,Callahan,employeeName
133,2021,2023,351,728,377,745,and,OTHER
134,2025,2027,378,725,400,741,ZIP,OTHER
