0,24,27,786,27,895,73,2018,OTHER
1,29,31,904,27,998,74,W-2,OTHER
2,33,35,1007,27,1092,75,and,OTHER
3,37,44,1104,27,1357,75,EARNINGS,OTHER
4,46,52,1371,26,1616,74,SUMMARY,OTHER
5,73,76,718,75,761,105,This,OTHER
6,78,81,765,74,820,105,blue,OTHER
7,83,90,824,74,926,105,Earnings,OTHER
8,92,95,931,73,1000,105,Summ,OTHER
9,96,98,1007,74,1041,106,ary,OTHER
10,100,106,1047,74,1126,106,section,OTHER
11,108,109,1132,74,1153,106,is,OTHER
12,111,118,1159,73,1254,107,included,OTHER
13,120,123,1260,73,1308,107,with,OTHER
14,125,128,1314,73,1364,107,your,OTHER
15,130,132,1370,74,1417,107,W-2,OTHER
16,134,135,1423,74,1446,107,to,OTHER
17,137,140,1452,74,1504,107,help,OTHER
18,142,149,1510,74,1606,106,describe,OTHER
19,151,158,1611,74,1701,106,portions,OTHER
20,160,161,1707,75,1730,105,in,OTHER
21,163,166,1736,75,1798,105,more,OTHER
22,168,173,1804,76,1862,104,detail,OTHER
23,194,196,716,100,756,131,The,box2FederalIncomeTaxWithheld
24,198,204,762,102,847,132,reverse,OTHER
25,206,209,853,104,891,132,sidi,OTHER
26,238,241,1237,106,1274,134,that,OTHER
27,243,245,1279,105,1320,133,you,OTHER
28,247,249,1325,104,1377,132,may,OTHER
29,251,254,1382,104,1430,131,also,OTHER
30,256,259,1435,103,1478,131,find,OTHER
31,261,271,1483,103,1567,130,thelipfail.,OTHER
32,273,275,24,134,84,169,W-2,OTHER
33,279,282,412,137,485,167,2018,taxYear
34,381,384,1562,639,1644,716,"!1""3",OTHER
35,427,435,971,848,1090,876,Buningues,OTHER
36,441,443,21,2250,89,2280,W-2,OTHER
37,447,450,411,2247,487,2282,2018,OTHER
38,454,456,651,2250,712,2281,W-2,OTHER
39,488,491,1050,2249,1127,2283,2018,OTHER
40,513,515,1321,2251,1380,2281,W-2,OTHER
41,546,549,1715,2251,1790,2282,2018,OTHER
