0,0,0,611,1771,643,1808,58,OTHER
1,109,112,1035,253,1156,305,2018,OTHER
2,133,135,1171,254,1276,306,W-2,OTHER
3,148,150,1287,255,1389,307,and,OTHER
4,164,171,1401,255,1690,307,EARNINGS,OTHER
5,200,206,1709,253,1995,306,SUMMARY,OTHER
6,264,266,2225,245,2311,291,ADP,OTHER
7,286,293,222,317,320,344,Employee,OTHER
8,306,314,393,313,498,346,Reference,OTHER
9,320,323,592,316,643,342,Copy,OTHER
10,368,370,964,314,1006,344,his,OTHER
11,372,375,1011,314,1070,343,blue,OTHER
12,377,384,1075,314,1197,343,Earnings,OTHER
13,386,392,1201,314,1329,342,Summary,OTHER
14,394,400,1334,314,1430,342,section,OTHER
15,402,403,1435,314,1459,342,is,OTHER
16,405,412,1464,314,1578,342,included,OTHER
17,414,417,1583,314,1638,342,with,OTHER
18,419,422,1643,314,1704,342,your,OTHER
19,424,426,1710,314,1766,342,W-2,OTHER
20,428,429,1772,314,1799,342,to,OTHER
21,431,434,1805,314,1864,343,help,OTHER
22,436,443,1875,313,1984,344,describe,OTHER
23,445,452,1990,313,2097,344,portions,OTHER
24,454,455,2103,313,2128,345,in,OTHER
25,457,460,2134,312,2206,346,more,OTHER
26,462,468,2214,312,2288,346,detail.,OTHER
27,500,503,329,351,386,377,Wage,OTHER
28,505,507,428,346,465,370,and,OTHER
29,509,511,507,346,545,372,Tax,OTHER
30,569,570,965,343,1000,370,he,OTHER
31,572,578,1006,343,1107,370,reverse,OTHER
32,580,583,1114,343,1170,370,side,OTHER
33,585,592,1175,343,1289,370,includes,OTHER
34,594,600,1294,343,1394,370,general,OTHER
35,602,612,1398,343,1546,370,information,OTHER
36,614,617,1554,343,1607,370,that,OTHER
37,619,621,1612,343,1661,370,you,OTHER
38,623,625,1665,343,1725,370,may,OTHER
39,627,630,1731,343,1786,370,also,OTHER
40,632,635,1794,343,1843,370,find,OTHER
41,637,644,1847,343,1946,370,helpful.,OTHER
42,649,651,113,381,168,417,N-2,OTHER
43,676,684,324,371,404,396,Statement,OTHER
44,694,697,582,386,666,418,2018,taxYear
45,700,703,98,432,135,459,Copy,OTHER
46,705,705,137,432,148,456,C,OTHER
47,707,709,150,431,172,455,for,OTHER
48,711,720,174,431,250,455,employee's,OTHER
49,722,729,252,432,322,460,records.,OTHER
50,746,748,564,422,596,448,OMB,OTHER
51,750,752,599,422,625,447,No.,OTHER
52,754,762,630,422,709,448,1545-0008,OTHER
53,807,808,1025,426,1048,455,1.,OTHER
54,810,812,1052,425,1097,455,The,OTHER
55,814,822,1101,425,1212,455,following,OTHER
56,824,834,1216,424,1353,455,information,OTHER
57,836,843,1357,424,1449,454,reflects,OTHER
58,845,848,1453,424,1508,455,your,OTHER
59,850,854,1512,424,1565,455,final,OTHER
60,856,859,1569,424,1626,455,2018,OTHER
61,861,863,1630,424,1676,455,pay,OTHER
62,865,868,1680,424,1733,455,stub,OTHER
63,870,873,1737,424,1792,455,plus,OTHER
64,875,877,1796,424,1840,455,any,OTHER
65,879,889,1844,424,1991,456,adjustments,OTHER
66,891,899,1995,424,2113,456,submitted,OTHER
67,901,902,2117,425,2149,456,by,OTHER
68,904,907,2153,425,2210,457,your,OTHER
69,909,917,2214,425,2338,457,employer.,OTHER
70,920,920,100,447,119,474,d,OTHER
71,922,928,129,448,185,474,Control,OTHER
