0,4,9,99,20,146,34,"Wages,",OTHER
1,11,15,149,21,177,34,"tips,",OTHER
2,17,21,179,21,214,34,other,OTHER
3,23,27,216,21,256,35,comp.,OTHER
4,36,36,323,19,334,34,2,OTHER
5,38,44,350,19,399,34,Federal,OTHER
6,46,51,402,20,451,33,income,OTHER
7,53,55,454,20,475,33,tax,OTHER
8,57,64,478,20,534,34,withheld,OTHER
9,75,80,132,38,180,50,100735,box1WagesTipsAndOtherCompensations
10,82,82,182,38,186,50,.,box1WagesTipsAndOtherCompensations
11,84,85,188,38,202,51,35,box1WagesTipsAndOtherCompensations
12,125,129,452,39,491,51,12117,box2FederalIncomeTaxWithheld
13,131,131,493,39,497,51,.,box2FederalIncomeTaxWithheld
14,133,134,500,39,514,51,21,box2FederalIncomeTaxWithheld
15,136,136,69,71,77,83,3,OTHER
16,138,143,100,73,140,86,Social,OTHER
17,145,152,142,73,193,86,security,OTHER
18,154,158,196,73,238,87,wages,OTHER
19,173,173,324,69,334,85,4,OTHER
20,175,180,352,73,392,86,Social,OTHER
21,182,189,394,73,445,86,security,OTHER
22,191,193,447,72,469,86,tax,OTHER
23,195,202,472,72,529,86,withheld,OTHER
24,213,218,132,90,179,102,117510,box3SocialSecurityWages
25,220,220,181,90,186,103,.,box3SocialSecurityWages
26,222,222,188,90,195,103,6,box3SocialSecurityWages
27,263,266,452,91,483,102,8989,box4SocialSecurityTaxWithheld
28,268,268,485,91,490,102,.,box4SocialSecurityTaxWithheld
29,270,271,492,90,508,103,56,box4SocialSecurityTaxWithheld
30,273,273,68,123,75,136,5,OTHER
31,275,282,98,124,158,137,Medicare,OTHER
32,284,288,161,125,204,138,wages,OTHER
33,290,292,207,125,232,138,and,OTHER
34,294,297,235,125,257,138,tips,OTHER
35,308,308,323,123,333,137,6,OTHER
36,310,317,350,123,410,138,Medicare,OTHER
37,319,321,413,124,435,137,tax,OTHER
38,323,330,437,124,492,138,withheld,OTHER
39,341,346,132,142,179,154,81666.,OTHER
40,348,349,181,142,195,155,71,OTHER
41,391,397,452,142,508,154,2368.33,OTHER
42,399,399,70,174,79,187,d,OTHER
43,401,407,95,176,143,190,Control,OTHER
44,409,414,145,177,195,190,number,OTHER
45,428,431,260,174,287,189,Dept,OTHER
46,435,439,323,175,352,190,Corp.,OTHER
47,466,473,501,176,555,190,Employer,OTHER
48,475,477,558,177,581,190,use,OTHER
49,479,482,584,177,608,190,only,OTHER
50,484,490,68,193,122,207,2987793,OTHER
51,516,518,280,192,297,205,150,OTHER
52,543,543,452,192,460,205,A,OTHER
53,563,564,578,193,590,204,36,OTHER
54,566,566,68,228,76,241,C,OTHER
55,568,577,98,228,168,242,Employer's,OTHER
56,579,583,171,228,213,242,"name,",OTHER
57,585,592,216,228,270,242,"address,",OTHER
58,594,596,272,228,298,242,and,OTHER
59,598,600,300,228,320,242,ZIP,OTHER
60,602,605,325,228,357,242,code,OTHER
61,616,621,132,249,198,265,Deleon,employerName
62,623,625,209,249,242,265,Ltd,employerName
63,627,629,254,249,287,266,PLC,employerName
64,640,644,134,274,188,291,12095,employerAddressStreet_name
65,646,651,199,275,266,292,Porter,employerAddressStreet_name
66,653,655,275,275,309,292,Run,employerAddressStreet_name
67,657,660,319,274,366,291,Apt.,employerAddressStreet_name
68,662,664,376,274,406,291,103,employerAddressStreet_name
69,675,678,133,301,177,317,East,employerAddressCity
70,680,686,186,300,264,317,Michael,employerAddressCity
71,688,689,308,300,330,315,NH,employerAddressState
72,691,700,375,299,484,316,91914-9991,employerAddressZip
73,737,741,323,344,380,362,Batch,OTHER
74,760,765,447,343,518,361,#02021,OTHER
75,767,767,66,383,76,397,b,OTHER
76,769,778,100,385,169,399,Employer's,OTHER
