0,6,11,99,20,146,34,"Wages,",OTHER
1,13,17,149,21,177,34,"tips,",OTHER
2,19,23,179,21,214,35,other,OTHER
3,25,29,216,21,256,35,comp.,OTHER
4,42,42,324,19,334,34,2,OTHER
5,44,50,350,19,400,34,Federal,OTHER
6,52,57,403,20,451,33,income,OTHER
7,59,61,454,20,475,33,tax,OTHER
8,63,70,478,20,536,34,withheld,OTHER
9,83,88,132,38,179,51,129822,box1WagesTipsAndOtherCompensations
10,90,90,181,38,186,51,.,box1WagesTipsAndOtherCompensations
11,92,93,188,39,202,51,86,box1WagesTipsAndOtherCompensations
12,137,141,452,38,491,51,25647,box2FederalIncomeTaxWithheld
13,143,143,493,39,498,51,.,box2FederalIncomeTaxWithheld
14,145,146,500,39,515,51,54,box2FederalIncomeTaxWithheld
15,148,148,68,71,77,83,3,OTHER
16,150,155,99,73,140,86,Social,OTHER
17,157,164,142,73,193,86,security,OTHER
18,166,170,195,73,239,87,wages,OTHER
19,191,191,325,70,335,85,4,OTHER
20,193,198,352,72,392,86,Social,OTHER
21,200,207,394,73,445,86,security,OTHER
22,209,211,447,72,468,86,tax,OTHER
23,213,220,472,72,529,86,withheld,OTHER
24,233,241,132,90,202,103,113720.23,box3SocialSecurityWages
25,287,290,452,90,483,103,8699,box4SocialSecurityTaxWithheld
26,292,292,485,90,491,103,.,box4SocialSecurityTaxWithheld
27,294,294,493,90,500,103,6,box4SocialSecurityTaxWithheld
28,296,296,68,123,75,136,5,OTHER
29,298,305,98,124,158,138,Medicare,OTHER
30,307,311,161,125,205,138,wages,OTHER
31,313,315,207,125,232,138,and,OTHER
32,317,320,234,125,257,138,tips,OTHER
33,338,338,323,123,333,137,6,OTHER
34,339,346,349,123,410,138,Medicare,OTHER
35,348,350,413,124,434,137,tax,OTHER
36,352,359,437,124,492,138,withheld,OTHER
37,372,377,132,142,179,154,103051,OTHER
38,379,379,181,142,186,154,.,OTHER
39,381,382,188,142,204,154,67,OTHER
40,427,430,452,142,484,154,2988,OTHER
41,432,433,486,141,500,154,.5,OTHER
42,435,435,69,175,78,189,d,OTHER
43,437,443,96,176,142,190,Control,OTHER
44,445,450,145,177,196,190,number,OTHER
45,467,470,260,174,287,189,Dept,OTHER
46,472,476,323,175,352,190,Corp.,OTHER
47,510,517,501,176,555,191,Employer,OTHER
48,519,521,558,177,581,190,use,OTHER
49,523,526,584,177,608,190,only,OTHER
50,528,534,68,194,122,207,8584647,OTHER
51,563,565,280,192,299,205,150,employerAddressStreet_name
52,594,594,452,192,460,205,A,OTHER
53,615,616,577,193,589,205,36,OTHER
54,618,618,68,228,76,241,C,OTHER
55,620,629,98,228,168,243,Employer's,OTHER
56,631,635,171,228,214,243,"name,",OTHER
57,637,644,216,228,271,243,"address,",OTHER
58,646,648,273,228,298,242,and,OTHER
59,650,652,300,228,321,242,ZIP,OTHER
60,654,657,325,228,358,242,code,OTHER
61,670,679,133,248,243,266,Lewis-Ward,employerName
62,681,683,254,249,287,266,LLC,employerName
63,696,699,134,274,177,291,1920,employerAddressStreet_name
64,701,705,188,274,243,292,Smith,employerAddressStreet_name
65,707,713,254,275,331,292,Gateway,employerAddressStreet_name
66,715,719,342,275,398,292,Suite,employerAddressStreet_name
67,721,723,409,274,442,291,098,employerAddressStreet_name
68,736,739,133,301,176,317,Lake,employerAddressCity
69,741,747,187,301,266,317,Michael,employerAddressCity
70,749,750,287,301,309,318,HI,employerAddressState
71,752,761,353,300,462,317,26442-8197,employerAddressZip
72,805,809,324,344,380,363,Batch,OTHER
73,828,833,447,343,518,362,#02021,OTHER
74,835,835,66,383,76,397,b,OTHER
75,837,846,100,385,169,399,Employer's,OTHER
76,848,850,172,385,198,399,FED,OTHER
77,852,853,201,385,214,399,ID,OTHER
78,855,860,218,385,268,399,number,OTHER
79,878,878,324,383,334,398,a,OTHER
80,880,889,351,385,426,399,Employee's,OTHER
81,891,893,429,385,455,399,SSA,OTHER
