0,0,0,410,406,487,431,12020#,OTHER
1,50,53,784,29,894,73,2018,OTHER
2,55,57,902,29,996,74,W-2,OTHER
3,59,61,1006,29,1091,74,and,OTHER
4,63,70,1105,28,1356,74,EARNINGS,OTHER
5,72,78,1370,27,1621,74,SUMMARY,OTHER
6,86,93,119,79,204,106,Impiojee,box1WagesTipsAndOtherCompensations
7,95,103,255,79,343,105,Reference,box1WagesTipsAndOtherCompensations
8,125,128,717,76,762,104,This,OTHER
9,130,133,766,76,819,104,blue,OTHER
10,135,142,823,75,927,105,Earnings,OTHER
11,144,150,932,75,1043,105,Summary,OTHER
12,152,158,1048,75,1129,105,section,OTHER
13,160,161,1134,75,1155,106,is,OTHER
14,163,170,1160,75,1256,106,included,OTHER
15,172,175,1261,75,1309,106,with,OTHER
16,177,180,1314,75,1366,106,your,OTHER
17,182,184,1371,75,1420,106,W-2,OTHER
18,186,187,1425,75,1447,106,to,OTHER
19,189,192,1452,75,1508,105,help,OTHER
20,194,201,1513,75,1607,105,describe,OTHER
21,203,210,1612,76,1704,105,portions,OTHER
22,212,213,1710,76,1730,105,in,OTHER
23,215,218,1735,76,1800,105,more,OTHER
24,220,225,1807,76,1864,104,detail,OTHER
25,245,247,286,108,321,130,and,box3SocialSecurityWages
26,272,274,715,103,756,130,The,box2FederalIncomeTaxWithheld
27,276,282,761,104,848,131,reverse,OTHER
28,284,287,853,105,901,131,side,OTHER
29,289,296,906,106,1003,131,includes,OTHER
30,298,304,1009,106,1094,131,general,OTHER
31,306,316,1099,107,1226,131,information,OTHER
32,318,321,1231,106,1275,131,that,OTHER
33,323,325,1280,106,1323,131,you,OTHER
34,327,329,1328,106,1380,131,may,OTHER
35,331,334,1385,105,1432,130,also,OTHER
36,336,339,1438,105,1480,130,find,OTHER
37,341,348,1485,103,1565,130,helpful.,OTHER
38,350,352,21,137,83,168,W-2,OTHER
39,380,383,413,137,486,167,2018,taxYear
40,435,436,779,178,798,206,1.,OTHER
41,438,440,803,179,839,206,The,OTHER
42,442,450,844,179,935,206,following,OTHER
43,452,462,940,179,1055,206,information,OTHER
44,464,471,1060,180,1136,205,reflects,OTHER
45,473,476,1141,180,1188,205,your,OTHER
46,478,482,1193,180,1238,205,final,OTHER
47,484,487,1243,180,1292,205,2018,OTHER
48,489,491,1297,180,1334,205,pay,OTHER
49,493,496,1339,180,1384,205,stub,OTHER
50,498,501,1389,181,1434,205,plus,OTHER
51,503,505,1439,181,1474,205,any,OTHER
52,507,517,1480,180,1607,206,adjustments,OTHER
53,519,527,1613,180,1713,206,submitted,OTHER
54,529,530,1718,180,1742,206,by,OTHER
55,532,535,1748,180,1796,207,your,OTHER
56,537,545,1801,180,1907,208,employer.,OTHER
57,664,666,1445,233,1469,257,But,OTHER
58,668,668,1474,233,1486,257,S,OTHER
59,670,671,1491,233,1514,257,of,OTHER
60,673,673,1524,233,1540,256,2,OTHER
61,676,687,63,274,197,298,Sanchez-Lesa,employerAddressCity
62,689,691,207,276,244,298,Ise,employerAddressStreet_name
63,694,698,64,301,124,325,43106,employerAddressCity
64,700,704,128,301,189,326,april,employerAddressCity
65,706,711,195,302,264,327,Follow,employerAddressCity
66,778,785,1129,304,1191,325,Wallisme,OTHER
67,787,789,1193,302,1218,323,For,OTHER
68,792,801,62,328,176,352,Rachelview,OTHER
69,803,805,225,327,256,351,BE:,employerName
70,807,816,261,328,372,352,$7672-3798,employerAddressZip
71,903,904,1131,347,1155,369,Bu,OTHER
72,906,910,1158,348,1211,372,forwa,OTHER
73,931,935,276,409,329,431,Batch,OTHER
74,1024,1025,778,468,795,500,2.,OTHER
75,1027,1030,801,468,849,500,Your,OTHER
76,1032,1036,855,469,915,500,Gross,OTHER
77,1038,1040,921,469,959,500,Pay,OTHER
78,1042,1044,965,470,1004,500,was,OTHER
79,1046,1053,1011,470,1096,499,adjusted,OTHER
80,1055,1056,1102,470,1125,499,as,OTHER
81,1058,1064,1131,470,1202,499,follows,OTHER
82,1066,1067,1208,471,1229,499,to,OTHER
83,1069,1075,1235,471,1318,498,produce,OTHER
84,1077,1080,1324,471,1370,498,your,OTHER
85,1082,1084,1376,471,1416,498,W.2,OTHER
86,1086,1094,1422,471,1516,497,Statement,OTHER
87,1097,1101,60,495,125,522,David,OTHER
88,1103,1106,129,495,179,521,Chol,OTHER
89,1109,1111,63,521,103,547,$43,OTHER
90,1113,1120,107,522,198,547,Jonathan,OTHER
91,1122,1129,202,522,299,547,motorvay,OTHER
92,1131,1135,304,522,367,547,Suite,OTHER
93,1137,1139,371,521,411,546,236,OTHER
94,1142,1146,62,548,122,575,Month,OTHER
95,1148,1156,129,550,234,575,Forgeberg,OTHER
96,1158,1159,283,549,312,573,81,OTHER
97,1161,1170,327,549,440,573,74248-3846,OTHER
98,1296,1300,1490,767,1535,795,"tion,",OTHER
99,1302,1305,1540,766,1571,795,file,OTHER
100,1307,1307,1576,766,1587,795,a,OTHER
101,1309,1311,1592,766,1634,795,new,OTHER
102,1313,1315,906,767,947,795,W-4,OTHER
103,1317,1320,1685,765,1727,796,with,OTHER
104,1322,1325,1141,766,1188,795,your,OTHER
105,1327,1333,1783,766,1854,797,payroll,OTHER
106,1335,1339,1859,767,1908,798,dept.,OTHER
107,1391,1392,779,767,797,794,3.,OTHER
108,1394,1401,802,767,901,795,Employee,OTHER
