0,39,39,504,937,527,970,a,OTHER
1,41,50,536,938,671,972,Employee's,OTHER
2,52,57,676,941,745,973,social,OTHER
3,59,66,750,941,844,973,security,OTHER
4,68,73,850,940,946,973,number,OTHER
5,127,131,1583,940,1655,972,"Safe,",OTHER
6,133,141,1660,940,1802,976,Accurate.,OTHER
7,154,158,2092,934,2147,971,Visit,OTHER
8,160,162,2152,937,2196,973,the,OTHER
9,164,166,2201,938,2254,973,IRS,OTHER
10,168,174,2260,937,2371,974,Website,OTHER
11,231,241,697,979,972,1016,562-84-1390,ssnOfEmployee
12,319,320,1833,961,1894,1006,Re,OTHER
13,322,322,1908,961,1939,1006,~,OTHER
14,324,327,1956,959,2048,1005,file,OTHER
15,430,432,1272,980,1325,1015,OMB,OTHER
16,434,436,1331,980,1370,1016,No.,OTHER
17,438,446,1376,979,1491,1016,1545-0008,OTHER
18,456,460,1582,982,1675,1017,FAST!,OTHER
19,462,463,1680,982,1724,1021,Us,OTHER
20,482,483,2093,985,2118,1019,at,OTHER
21,485,502,2123,984,2350,1022,www.irs.gov/efile.,OTHER
22,504,504,115,1032,138,1064,b,OTHER
23,506,513,147,1033,248,1064,Employer,OTHER
24,515,528,254,1035,388,1064,identification,OTHER
25,530,535,394,1033,475,1064,number,OTHER
26,537,541,482,1031,552,1062,(EIN),OTHER
27,621,626,1451,1037,1533,1064,"Wages,",OTHER
28,628,632,1537,1037,1585,1065,"tips,",OTHER
29,634,638,1589,1037,1645,1065,other,OTHER
30,640,651,1650,1035,1803,1065,compensation,OTHER
31,673,679,2003,1037,2084,1068,Federal,OTHER
32,681,686,2090,1035,2168,1065,income,OTHER
33,688,690,2173,1034,2208,1062,tax,OTHER
34,692,699,2213,1032,2301,1061,withheld,OTHER
35,710,719,219,1071,475,1105,25-0323962,einEmployerIdentificationNumber
36,820,825,1475,1072,1626,1107,147045,box1WagesTipsAndOtherCompensations
37,827,827,1636,1072,1652,1107,.,box1WagesTipsAndOtherCompensations
38,829,830,1658,1072,1700,1107,51,box1WagesTipsAndOtherCompensations
39,869,873,1977,1071,2102,1106,34290,box2FederalIncomeTaxWithheld
40,875,875,2109,1071,2125,1106,.,box2FederalIncomeTaxWithheld
41,877,878,2131,1069,2184,1105,01,box2FederalIncomeTaxWithheld
42,881,881,118,1122,141,1156,c,OTHER
43,883,892,148,1123,265,1157,Employer's,OTHER
44,894,898,271,1126,339,1157,"name,",OTHER
45,900,907,345,1125,440,1157,"address,",OTHER
46,909,911,446,1124,485,1157,and,OTHER
47,913,915,492,1122,529,1157,ZIP,OTHER
48,917,920,536,1120,588,1157,code,OTHER
49,997,1002,1451,1128,1516,1159,Social,OTHER
50,1004,1011,1521,1127,1602,1158,security,OTHER
51,1013,1017,1608,1127,1686,1161,wages,OTHER
52,1047,1052,2006,1127,2072,1156,Social,OTHER
53,1054,1061,2077,1125,2158,1156,security,OTHER
54,1063,1065,2162,1124,2199,1155,tax,OTHER
55,1067,1073,2203,1123,2277,1154,withhel,OTHER
56,1085,1091,219,1163,399,1203,Collier,employerName
57,1093,1095,431,1165,504,1205,Inc,employerName
58,1097,1099,533,1166,609,1207,Inc,employerName
