0,35,35,215,2,226,19,a,OTHER
1,37,46,234,2,308,19,Employee's,OTHER
2,48,53,311,2,348,19,social,OTHER
3,55,62,351,2,402,19,security,OTHER
4,64,69,405,3,455,19,number,OTHER
5,106,110,782,2,819,19,"Safe,",OTHER
6,112,120,822,2,894,19,"Accurate,",OTHER
7,149,153,1047,3,1078,21,Visit,OTHER
8,155,157,1081,2,1102,20,the,OTHER
9,159,161,1106,2,1132,20,IRS,OTHER
10,163,169,1136,2,1194,20,Website,OTHER
11,220,230,311,25,464,46,131-44-3499,ssnOfEmployee
12,249,251,611,27,641,42,OMB,OTHER
13,253,255,644,26,668,42,No.,OTHER
14,257,265,670,25,731,42,1545-0008,OTHER
15,267,271,780,25,831,43,FAST!,OTHER
16,273,275,835,26,866,43,Use,OTHER
17,277,278,905,14,944,39,we,OTHER
18,280,284,956,14,1023,39,~file,OTHER
19,286,287,1047,29,1061,44,at,OTHER
20,289,295,1064,28,1119,45,www.irs,OTHER
21,297,304,1122,27,1180,45,govefile,OTHER
22,307,307,10,53,22,70,b,OTHER
23,309,316,28,53,83,70,Employer,OTHER
24,318,331,86,54,159,70,identification,OTHER
25,333,338,162,54,207,70,number,OTHER
26,340,344,210,53,242,70,(EIJ),OTHER
27,396,401,704,54,749,70,"Wages,",OTHER
28,403,407,752,54,779,69,"tips,",OTHER
29,409,413,782,55,812,69,other,OTHER
30,415,426,815,55,898,69,compensation,OTHER
31,443,449,994,55,1038,69,Federal,OTHER
32,451,456,1041,55,1084,69,income,OTHER
33,458,460,1086,55,1106,69,tax,OTHER
34,462,469,1108,55,1157,68,withheld,OTHER
35,482,491,65,78,205,98,02-0960160,einEmployerIdentificationNumber
36,568,573,726,78,807,97,102053,box1WagesTipsAndOtherCompensations
37,575,576,811,78,834,97,.8,box1WagesTipsAndOtherCompensations
38,609,616,986,77,1096,96,12066.96,box2FederalIncomeTaxWithheld
39,619,619,12,106,23,123,c,OTHER
40,621,630,28,106,92,123,Employer's,OTHER
41,632,636,95,106,133,123,"name,",OTHER
42,638,645,136,106,187,123,"address,",OTHER
43,647,649,190,106,212,123,and,OTHER
44,651,653,215,106,235,123,ZIP,OTHER
45,655,658,238,106,266,123,code,OTHER
46,711,716,705,107,742,122,Social,OTHER
47,718,720,744,107,766,121,sec,OTHER
48,757,762,995,107,1032,121,Social,OTHER
49,764,771,1035,107,1081,121,security,OTHER
50,773,775,1083,107,1104,121,tax,OTHER
51,777,784,1106,107,1153,121,withheld,OTHER
52,796,805,64,130,209,153,"Rodriguez,",employerName
53,807,814,216,130,333,153,Mitchell,employerName
54,816,818,345,129,389,153,and,employerName
55,820,826,400,129,502,153,Rodgers,employerName
56,828,830,513,129,558,153,and,employerName
57,832,833,569,129,597,152,So,employerName
58,883,887,725,131,794,151,91557,box3SocialSecurityWages
59,889,889,797,130,807,151,.,box3SocialSecurityWages
60,891,892,810,130,835,151,44,box3SocialSecurityWages
61,924,927,988,130,1041,151,7004,box4SocialSecurityTaxWithheld
62,929,929,1044,130,1053,150,.,box4SocialSecurityTaxWithheld
63,931,932,1056,130,1082,151,14,box4SocialSecurityTaxWithheld
64,944,948,66,164,136,186,24284,employerAddressStreet_name
