0,33,33,215,4,226,19,a,OTHER
1,35,44,234,3,309,19,Employee's,OTHER
2,46,51,311,3,350,18,social,OTHER
3,53,60,352,3,403,18,security,OTHER
4,62,67,405,4,455,18,number,OTHER
5,113,117,782,3,820,18,"Safe,",OTHER
6,119,127,822,3,897,19,"Accurate,",OTHER
7,129,130,908,15,946,39,me,OTHER
8,135,138,975,13,1023,39,file,OTHER
9,140,144,1048,4,1079,20,Visit,OTHER
10,156,158,1082,4,1103,20,the,OTHER
11,160,162,1106,4,1134,20,IRS,OTHER
12,164,170,1136,4,1197,20,Website,OTHER
13,219,229,312,25,464,46,628-01-0124,ssnOfEmployee
14,260,262,611,27,642,42,OMB,OTHER
15,264,266,645,27,668,42,No.,OTHER
16,268,276,670,27,728,41,1545-0008,OTHER
17,286,290,781,25,831,42,FAST!,OTHER
18,292,294,834,26,865,42,Use,OTHER
19,321,322,1048,30,1061,44,at,OTHER
20,324,330,1064,30,1120,44,www.irs,OTHER
21,332,340,1122,28,1182,45,goviefile,OTHER
22,342,342,10,54,21,71,b,OTHER
23,344,351,28,55,84,70,Employer,OTHER
24,353,366,86,56,160,69,identification,OTHER
25,368,373,163,55,208,70,number,OTHER
26,375,379,210,55,241,70,(EIN),OTHER
27,442,447,704,56,750,69,"Wages,",OTHER
28,449,453,752,56,780,69,"tips,",OTHER
29,455,459,782,56,813,69,other,OTHER
30,461,472,815,56,898,69,compensation,OTHER
31,479,479,972,56,981,70,2,OTHER
32,481,487,994,56,1037,69,Federal,OTHER
33,489,494,1040,56,1084,69,income,OTHER
34,496,498,1087,56,1107,68,tax,OTHER
35,500,507,1109,56,1157,69,withheld,OTHER
36,518,527,67,79,203,97,82-0613719,einEmployerIdentificationNumber
37,614,618,727,79,792,97,70660,box1WagesTipsAndOtherCompensations
38,620,620,798,79,806,97,.,box1WagesTipsAndOtherCompensations
39,622,623,809,79,835,97,94,box1WagesTipsAndOtherCompensations
40,649,653,987,79,1053,97,19100,box2FederalIncomeTaxWithheld
41,655,657,1059,78,1096,97,.86,box2FederalIncomeTaxWithheld
42,659,659,12,107,22,122,c,OTHER
43,661,670,27,107,92,122,Employer's,OTHER
44,672,676,95,108,134,122,"name,",OTHER
45,678,685,136,107,188,122,"address,",OTHER
46,687,689,191,107,213,122,and,OTHER
47,691,693,215,107,236,122,ZIP,OTHER
48,695,698,238,107,266,122,code,OTHER
49,757,757,681,105,691,119,3,OTHER
50,758,763,704,106,741,121,Social,OTHER
51,765,772,744,108,791,121,security,OTHER
52,774,778,793,109,827,122,wages,OTHER
53,796,796,971,105,981,120,4,OTHER
54,798,803,995,108,1032,121,Social,OTHER
55,805,812,1035,108,1081,121,security,OTHER
56,814,816,1083,108,1103,121,tax,OTHER
57,818,825,1105,106,1155,121,withheld,OTHER
58,836,840,66,133,133,151,Lewis,employerName
59,842,844,151,133,189,151,Inc,employerName
60,846,848,206,132,245,151,PLC,employerName
61,932,937,726,132,807,151,84718.,box3SocialSecurityWages
62,939,939,810,132,821,151,7,box3SocialSecurityWages
63,966,969,986,132,1040,150,6480,box4SocialSecurityTaxWithheld
64,971,971,1044,132,1054,150,.,box4SocialSecurityTaxWithheld
65,973,974,1057,131,1081,150,98,box4SocialSecurityTaxWithheld
66,985,989,67,165,134,186,31402,employerAddressStreet_name
67,991,996,149,166,233,187,Palmer,employerAddressStreet_name
68,998,1001,248,165,303,187,Spur,employerAddressStreet_name
69,1003,1006,317,165,377,187,Apt.,employerAddressStreet_name
70,1008,1010,389,164,430,186,151,employerAddressStreet_name
71,1074,1074,681,156,691,172,5,OTHER
72,1076,1083,703,157,758,172,Medicare,OTHER
73,1085,1089,760,159,800,173,wages,OTHER
74,1091,1093,802,159,823,173,and,OTHER
75,1095,1098,826,158,847,173,tips,OTHER
76,1113,1113,971,157,981,172,5,OTHER
